,datetime,w,w_forecasted,d,d_forecasted
7688,2022-02-15 08:00:00,69.277769,80.704494,120335.243,119128.0
7689,2022-02-15 09:00:00,46.140654,55.141651,114386.592,113406.0
7690,2022-02-15 10:00:00,44.06916,48.273223,109385.856,108071.0
7691,2022-02-15 11:00:00,44.182551,45.501184,105368.797,104017.0
7692,2022-02-15 12:00:00,39.2495,43.132654,102269.103,101005.0
7693,2022-02-15 13:00:00,37.146858,41.86493,99544.42,98813.0
7694,2022-02-15 14:00:00,34.425612,39.607114,97321.615,97380.0
7695,2022-02-15 15:00:00,31.455208,38.984641,96769.524,96977.0
7696,2022-02-15 16:00:00,39.811075,42.811885,98876.633,98800.0
7697,2022-02-15 17:00:00,43.489467,54.137348,103895.349,103300.0
7698,2022-02-15 18:00:00,61.667929,59.016779,109223.831,107762.0
7699,2022-02-15 19:00:00,47.529874,54.000884,110005.444,108442.0
7700,2022-02-15 20:00:00,52.295841,50.557298,108893.025,107579.0
7701,2022-02-15 21:00:00,43.722388,47.875048,106115.869,104897.0
7702,2022-02-15 22:00:00,38.311487,44.634801,101578.748,100338.0
7703,2022-02-15 23:00:00,38.904288,43.312636,97457.67,95826.0
7704,2022-02-16 00:00:00,39.432956,46.165431,94628.726,94402.0
7705,2022-02-16 01:00:00,38.050752,41.485204,92979.818,93144.0
7706,2022-02-16 02:00:00,38.448732,40.737326,92325.032,92656.0
7707,2022-02-16 03:00:00,41.760783,41.566205,92688.804,93109.0
7708,2022-02-16 04:00:00,39.481403,41.828878,94824.486,95098.0
7709,2022-02-16 05:00:00,45.024292,51.344626,99453.335,98758.0
7710,2022-02-16 06:00:00,58.926503,72.088709,106677.592,106134.0
7711,2022-02-16 07:00:00,89.262088,72.119423,110339.86,110367.0
7712,2022-02-16 08:00:00,50.577996,48.229667,107707.963,108208.0
7713,2022-02-16 09:00:00,30.82391,42.63181,103016.37,104050.0
7714,2022-02-16 10:00:00,27.577204,38.014798,98620.837,99732.0
7715,2022-02-16 11:00:00,28.898339,35.657334,95099.123,96293.0
7716,2022-02-16 12:00:00,28.457149,35.024223,92815.379,93701.0
7717,2022-02-16 13:00:00,28.303759,34.081094,91470.694,91788.0
7718,2022-02-16 14:00:00,28.634648,32.738478,90400.261,90434.0
7719,2022-02-16 15:00:00,28.271031,32.151098,90175.176,90082.0
7720,2022-02-16 16:00:00,28.037506,34.926222,91491.283,91332.0
7721,2022-02-16 17:00:00,44.553859,42.395279,94754.84,94982.0
7722,2022-02-16 18:00:00,59.726689,43.482185,97880.287,97844.0
7723,2022-02-16 19:00:00,33.080793,39.530478,97308.031,97531.0
7724,2022-02-16 20:00:00,29.991335,36.882116,95374.855,95925.0
7725,2022-02-16 21:00:00,28.978363,36.258947,91881.975,92915.0
7726,2022-02-16 22:00:00,28.646515,34.708799,87292.983,88439.0
7727,2022-02-16 23:00:00,26.770676,34.108249,82771.071,84063.0
7728,2022-02-17 00:00:00,27.777876,31.065686,79472.731,80607.0
7729,2022-02-17 01:00:00,27.537212,28.856928,77584.221,78259.0
7730,2022-02-17 02:00:00,27.37585,27.346696,76413.754,76973.0
7731,2022-02-17 03:00:00,26.974843,28.581855,76183.793,76598.0
7732,2022-02-17 04:00:00,26.412726,30.225328,77552.82,77821.0
7733,2022-02-17 05:00:00,28.070714,33.91869,81622.013,81317.0
7734,2022-02-17 06:00:00,42.350263,40.804287,88406.011,87627.0
7735,2022-02-17 07:00:00,41.084755,43.4814,92449.051,92163.0
7736,2022-02-17 08:00:00,34.73793,40.01949,92614.214,92413.0
7737,2022-02-17 09:00:00,35.150735,37.54157,91967.02,91262.0
7738,2022-02-17 10:00:00,41.6415,38.493373,91361.613,89999.0
7739,2022-02-17 11:00:00,35.626895,38.789702,90263.913,88842.0
7740,2022-02-17 12:00:00,43.925366,38.253341,89780.821,88022.0
7741,2022-02-17 13:00:00,47.910035,37.817223,89485.881,87329.0
7742,2022-02-17 14:00:00,39.692319,35.821761,89479.979,86559.0
7743,2022-02-17 15:00:00,42.84976,35.930213,90302.494,86346.0
7744,2022-02-17 16:00:00,43.545709,36.411386,91648.875,87732.0
7745,2022-02-17 17:00:00,63.016739,43.205645,94060.488,91364.0
7746,2022-02-17 18:00:00,51.620192,45.740461,95826.929,93807.0
7747,2022-02-17 19:00:00,46.562791,43.814809,94919.449,93240.0
7748,2022-02-17 20:00:00,44.850537,42.86917,92784.519,91518.0
7749,2022-02-17 21:00:00,41.623136,38.86867,89601.83,88239.0
7750,2022-02-17 22:00:00,54.818289,36.909309,85364.069,83817.0
7751,2022-02-17 23:00:00,39.177357,32.927185,81229.832,79354.0
7752,2022-02-18 00:00:00,40.999472,33.197152,78316.891,78576.0
7753,2022-02-18 01:00:00,42.950463,32.014236,76787.617,76575.0
7754,2022-02-18 02:00:00,55.953199,31.905917,76194.91,75773.0
7755,2022-02-18 03:00:00,34.537153,32.328433,76460.176,75856.0
7756,2022-02-18 04:00:00,33.644534,33.634614,77763.029,77669.0
7757,2022-02-18 05:00:00,75.222379,37.132183,81958.76,82685.0
7758,2022-02-18 06:00:00,86.366286,47.20479,88799.236,89633.0
7759,2022-02-18 07:00:00,50.620596,50.838805,94070.571,95210.0
7760,2022-02-18 08:00:00,68.261866,50.132852,96403.733,97260.0
7761,2022-02-18 09:00:00,51.660307,49.311437,96862.893,97441.0
7762,2022-02-18 10:00:00,44.043908,49.185619,96514.27,97294.0
7763,2022-02-18 11:00:00,40.26451,44.410367,95968.538,96447.0
7764,2022-02-18 12:00:00,36.4085,42.280627,95127.51,95434.0
7765,2022-02-18 13:00:00,35.220721,39.879362,94463.451,94650.0
7766,2022-02-18 14:00:00,34.165946,39.01623,93353.659,93987.0
7767,2022-02-18 15:00:00,33.509916,38.822257,92803.396,94119.0
7768,2022-02-18 16:00:00,33.475143,39.818448,94427.233,95767.0
7769,2022-02-18 17:00:00,41.135185,50.1106,98127.708,99709.0
7770,2022-02-18 18:00:00,43.58417,51.564431,102674.155,102368.0
7771,2022-02-18 19:00:00,46.630627,47.868299,103255.969,101905.0
7772,2022-02-18 20:00:00,44.660502,45.209124,102457.981,100535.0
7773,2022-02-18 21:00:00,49.745171,46.525904,100676.768,98545.0
7774,2022-02-18 22:00:00,43.049575,46.422709,97564.665,95618.0
7775,2022-02-18 23:00:00,38.977947,43.182566,94522.481,92095.0
7776,2022-02-19 00:00:00,38.308546,43.884605,92252.032,91975.0
7777,2022-02-19 01:00:00,41.405677,41.809548,91098.753,90354.0
7778,2022-02-19 02:00:00,44.283863,41.901062,90925.251,89889.0
7779,2022-02-19 03:00:00,42.821118,41.792498,91412.461,89960.0
7780,2022-02-19 04:00:00,42.284706,43.018047,92417.135,90961.0
7781,2022-02-19 05:00:00,45.011572,46.775991,94846.611,93229.0
7782,2022-02-19 06:00:00,45.376843,50.921459,98385.28,96407.0
7783,2022-02-19 07:00:00,42.651692,52.052918,100840.978,99158.0
7784,2022-02-19 08:00:00,38.587428,49.717679,100098.366,99642.0
7785,2022-02-19 09:00:00,38.787167,44.308668,98510.644,97898.0
7786,2022-02-19 10:00:00,50.537823,44.161933,97319.493,96347.0
7787,2022-02-19 11:00:00,55.523275,42.461169,96330.915,94508.0
7788,2022-02-19 12:00:00,45.87458,41.289245,94072.649,92642.0
7789,2022-02-19 13:00:00,37.213283,39.305694,91786.239,90929.0
7790,2022-02-19 14:00:00,36.247784,37.927478,90454.744,89969.0
7791,2022-02-19 15:00:00,35.344528,38.796935,90691.875,90459.0
7792,2022-02-19 16:00:00,36.209598,43.068262,92578.072,92942.0
7793,2022-02-19 17:00:00,54.617458,61.284709,97341.036,97704.0
7794,2022-02-19 18:00:00,57.776927,73.174085,103089.803,102415.0
7795,2022-02-19 19:00:00,67.266188,63.742758,104692.298,102920.0
7796,2022-02-19 20:00:00,60.811027,60.08634,104864.802,102653.0
7797,2022-02-19 21:00:00,46.422111,57.850415,103714.003,101553.0
7798,2022-02-19 22:00:00,62.321676,55.738445,101392.646,99596.0
7799,2022-02-19 23:00:00,42.74258,52.802934,98788.372,97185.0
7800,2022-02-20 00:00:00,41.944065,55.227606,96830.675,97236.0
7801,2022-02-20 01:00:00,43.399528,54.81211,95874.686,96439.0
7802,2022-02-20 02:00:00,42.909773,54.091831,95701.322,96021.0
7803,2022-02-20 03:00:00,41.463531,51.695872,96182.248,96398.0
7804,2022-02-20 04:00:00,41.955748,51.75834,96981.515,97469.0
7805,2022-02-20 05:00:00,40.360679,63.528575,98861.304,99284.0
7806,2022-02-20 06:00:00,42.60007,75.370222,101511.484,102225.0
7807,2022-02-20 07:00:00,48.405321,75.862629,103123.806,104376.0
7808,2022-02-20 08:00:00,35.221171,55.772061,100614.894,103605.0
7809,2022-02-20 09:00:00,34.479971,46.373837,97247.995,100325.0
7810,2022-02-20 10:00:00,34.25145,40.339443,93778.634,96535.0
7811,2022-02-20 11:00:00,30.401458,37.648113,90817.753,92815.0
7812,2022-02-20 12:00:00,30.450862,35.146302,87978.688,90375.0
7813,2022-02-20 13:00:00,29.116525,33.223976,85365.235,88023.0
7814,2022-02-20 14:00:00,28.177376,32.194308,83304.123,86728.0
7815,2022-02-20 15:00:00,27.526977,32.359153,83014.332,86673.0
7816,2022-02-20 16:00:00,27.946782,37.127495,85055.885,89086.0
7817,2022-02-20 17:00:00,31.720869,47.146165,89498.833,93462.0
7818,2022-02-20 18:00:00,39.587212,56.556041,94899.551,97811.0
7819,2022-02-20 19:00:00,42.4831,50.005724,96643.299,98638.0
7820,2022-02-20 20:00:00,40.388725,46.275946,95897.461,97777.0
7821,2022-02-20 21:00:00,38.80968,44.085894,93838.587,95494.0
7822,2022-02-20 22:00:00,35.899712,42.490577,90801.193,92088.0
7823,2022-02-20 23:00:00,32.60604,41.18797,87792.02,88773.0
7824,2022-02-21 00:00:00,37.265701,42.52758,85750.059,85841.0
7825,2022-02-21 01:00:00,38.030713,41.896436,84855.201,84745.0
7826,2022-02-21 02:00:00,34.439241,40.881654,84717.825,84640.0
7827,2022-02-21 03:00:00,33.564247,41.543146,85448.554,85388.0
7828,2022-02-21 04:00:00,37.123016,43.031049,87724.636,87683.0
7829,2022-02-21 05:00:00,43.479193,50.212753,92044.739,91983.0
7830,2022-02-21 06:00:00,61.625836,48.399996,97928.931,98832.0
7831,2022-02-21 07:00:00,42.050014,54.888064,101080.097,102750.0
7832,2022-02-21 08:00:00,37.345243,47.874348,98978.526,101412.0
7833,2022-02-21 09:00:00,35.439955,43.785101,95075.226,98273.0
7834,2022-02-21 10:00:00,34.25289,42.381997,91628.332,95091.0
7835,2022-02-21 11:00:00,36.682571,39.979502,88678.687,92341.0
7836,2022-02-21 12:00:00,34.318554,37.60527,86380.841,90016.0
7837,2022-02-21 13:00:00,34.118562,37.264333,84776.33,88126.0
7838,2022-02-21 14:00:00,31.302337,36.14421,83520.273,86662.0
7839,2022-02-21 15:00:00,30.440541,35.487718,83140.988,86496.0
7840,2022-02-21 16:00:00,35.653256,36.484564,84431.457,88052.0
7841,2022-02-21 17:00:00,36.218769,41.740334,87395.078,91485.0
7842,2022-02-21 18:00:00,49.496404,45.129371,91576.34,94569.0
7843,2022-02-21 19:00:00,35.62723,41.626401,91884.501,94373.0
7844,2022-02-21 20:00:00,33.566577,40.487649,90197.775,93224.0
7845,2022-02-21 21:00:00,32.830291,38.159614,87053.936,90432.0
7846,2022-02-21 22:00:00,34.686949,39.262586,82964.6,86070.0
7847,2022-02-21 23:00:00,35.019143,35.836189,78966.562,81728.0
7848,2022-02-22 00:00:00,29.548415,33.568453,75831.512,77464.0
7849,2022-02-22 01:00:00,30.981272,32.423875,74365.165,75381.0
7850,2022-02-22 02:00:00,29.946442,32.067061,73697.716,74295.0
7851,2022-02-22 03:00:00,30.49896,32.201878,73761.889,74195.0
7852,2022-02-22 04:00:00,28.294016,33.497427,75500.249,75560.0
7853,2022-02-22 05:00:00,29.281332,38.074701,79810.323,79232.0
7854,2022-02-22 06:00:00,38.203357,41.788127,86971.341,86416.0
7855,2022-02-22 07:00:00,45.928234,42.908385,91241.233,91044.0
7856,2022-02-22 08:00:00,42.602534,41.776857,91781.923,91590.0
7857,2022-02-22 09:00:00,62.324402,41.657329,91601.058,91038.0
7858,2022-02-22 10:00:00,47.032135,42.138478,91602.749,90451.0
7859,2022-02-22 11:00:00,87.653995,41.767084,91648.925,89638.0
7860,2022-02-22 12:00:00,44.325722,41.242945,91507.41,88788.0
7861,2022-02-22 13:00:00,40.623948,40.998922,91182.042,88088.0
7862,2022-02-22 14:00:00,37.664778,39.071616,90331.479,87412.0
7863,2022-02-22 15:00:00,34.941537,38.387861,89810.203,87101.0
7864,2022-02-22 16:00:00,36.572937,39.00915,90344.215,88095.0
7865,2022-02-22 17:00:00,38.134826,42.369959,92140.158,90604.0
7866,2022-02-22 18:00:00,44.434707,45.391004,93874.299,92670.0
7867,2022-02-22 19:00:00,39.721026,43.065659,92545.707,91867.0
7868,2022-02-22 20:00:00,34.288983,40.387906,90122.735,89864.0
7869,2022-02-22 21:00:00,33.66589,38.016399,86583.667,86557.0
7870,2022-02-22 22:00:00,32.948159,37.142849,81627.17,81801.0
7871,2022-02-22 23:00:00,30.589074,33.642688,77271.059,77178.0
7872,2022-02-23 00:00:00,33.671442,32.589957,74066.357,75044.0
7873,2022-02-23 01:00:00,36.963968,31.377829,72341.011,72604.0
7874,2022-02-23 02:00:00,31.089768,31.155894,71676.017,71379.0
7875,2022-02-23 03:00:00,33.15632,31.290999,71756.938,71378.0
7876,2022-02-23 04:00:00,29.893232,32.459027,73617.56,72971.0
7877,2022-02-23 05:00:00,45.173256,36.418132,78002.865,77216.0
7878,2022-02-23 06:00:00,47.986958,43.465786,85326.528,84788.0
7879,2022-02-23 07:00:00,55.989775,58.303199,90216.928,89838.0
7880,2022-02-23 08:00:00,52.901822,50.763473,92001.255,90677.0
7881,2022-02-23 09:00:00,43.403553,50.52524,92332.519,90240.0
7882,2022-02-23 10:00:00,52.320408,56.609442,92178.978,89836.0
7883,2022-02-23 11:00:00,44.976639,54.999396,91295.292,89364.0
7884,2022-02-23 12:00:00,102.094331,52.791776,90182.987,88823.0
7885,2022-02-23 13:00:00,60.891417,49.15172,89744.928,88616.0
7886,2022-02-23 14:00:00,51.750688,44.069341,89455.232,88205.0
7887,2022-02-23 15:00:00,48.802532,45.021599,89539.746,88264.0
7888,2022-02-23 16:00:00,61.3057,46.947904,90987.254,89738.0
7889,2022-02-23 17:00:00,58.590443,58.439508,93467.17,93008.0
7890,2022-02-23 18:00:00,65.098666,65.229298,96834.859,95990.0
7891,2022-02-23 19:00:00,58.772123,63.673336,96888.579,95749.0
7892,2022-02-23 20:00:00,49.711885,57.939277,95284.539,94188.0
7893,2022-02-23 21:00:00,46.120431,53.130962,92459.778,91287.0
7894,2022-02-23 22:00:00,50.468286,50.495074,88540.212,86941.0
7895,2022-02-23 23:00:00,35.943573,42.559348,84718.564,82777.0
7896,2022-02-24 00:00:00,33.168793,40.470403,82276.924,81786.0
7897,2022-02-24 01:00:00,38.277644,39.458269,80884.368,79733.0
7898,2022-02-24 02:00:00,37.969504,38.928062,80600.669,79483.0
7899,2022-02-24 03:00:00,35.111987,39.74306,81163.814,80358.0
7900,2022-02-24 04:00:00,37.626407,40.526871,83371.172,82901.0
7901,2022-02-24 05:00:00,51.376938,44.885533,88190.233,88945.0
7902,2022-02-24 06:00:00,42.863654,61.782878,95979.861,97085.0
7903,2022-02-24 07:00:00,58.07563,65.669903,101075.651,102047.0
7904,2022-02-24 08:00:00,43.826046,67.405024,102863.058,102454.0
7905,2022-02-24 09:00:00,51.481844,64.242621,103604.081,101833.0
7906,2022-02-24 10:00:00,83.55011,66.858896,103717.123,101214.0
7907,2022-02-24 11:00:00,83.698159,63.203482,103380.778,100430.0
7908,2022-02-24 12:00:00,51.360678,63.059724,102937.085,99640.0
7909,2022-02-24 13:00:00,60.449594,62.795147,102463.336,98754.0
7910,2022-02-24 14:00:00,67.314471,61.05782,101887.33,97937.0
7911,2022-02-24 15:00:00,98.03095,59.930542,101835.524,98015.0
7912,2022-02-24 16:00:00,48.390265,61.026497,103248.105,99698.0
7913,2022-02-24 17:00:00,63.695088,66.878851,105827.367,103141.0
7914,2022-02-24 18:00:00,64.117614,73.716614,107896.53,105656.0
7915,2022-02-24 19:00:00,77.810295,66.669449,106917.719,104999.0
7916,2022-02-24 20:00:00,65.230286,59.133166,105022.505,103046.0
7917,2022-02-24 21:00:00,101.009267,56.105434,101902.518,99937.0
7918,2022-02-24 22:00:00,64.590681,51.668978,97028.786,95154.0
7919,2022-02-24 23:00:00,47.127635,47.472374,92640.477,90821.0
7920,2022-02-25 00:00:00,42.954718,47.689963,89649.079,88304.0
7921,2022-02-25 01:00:00,49.399584,43.478153,88095.894,86588.0
7922,2022-02-25 02:00:00,43.562517,42.228451,87103.591,85921.0
7923,2022-02-25 03:00:00,44.775533,42.310821,87076.582,86108.0
7924,2022-02-25 04:00:00,43.707711,43.305542,88436.697,87978.0
7925,2022-02-25 05:00:00,63.342424,49.128116,92486.381,92227.0
7926,2022-02-25 06:00:00,49.336898,73.673078,98740.009,99351.0
7927,2022-02-25 07:00:00,63.537788,74.843995,103316.685,103680.0
7928,2022-02-25 08:00:00,94.272952,66.441147,105219.07,103400.0
7929,2022-02-25 09:00:00,71.753645,61.357341,105330.51,101681.0
7930,2022-02-25 10:00:00,71.785224,61.258036,104259.136,99871.0
7931,2022-02-25 11:00:00,56.919125,54.942861,102152.895,98118.0
7932,2022-02-25 12:00:00,48.471632,51.10608,99418.27,96377.0
7933,2022-02-25 13:00:00,42.29851,48.480632,96455.576,95047.0
7934,2022-02-25 14:00:00,41.014894,45.805227,94806.175,93836.0
7935,2022-02-25 15:00:00,43.555229,46.45847,94519.368,93484.0
7936,2022-02-25 16:00:00,47.780936,47.111946,95646.159,94833.0
7937,2022-02-25 17:00:00,48.24832,56.648448,98111.391,98201.0
7938,2022-02-25 18:00:00,51.857779,62.467883,100972.178,101013.0
7939,2022-02-25 19:00:00,60.081239,61.46391,100942.97,100695.0
7940,2022-02-25 20:00:00,50.79674,56.998819,99648.044,99446.0
7941,2022-02-25 21:00:00,46.07201,55.577491,97691.976,97282.0
7942,2022-02-25 22:00:00,42.529023,51.71816,94694.129,94038.0
7943,2022-02-25 23:00:00,44.203133,47.650056,91452.204,90440.0
7944,2022-02-26 00:00:00,40.799652,49.687439,88905.622,90074.0
7945,2022-02-26 01:00:00,40.401724,46.485036,87425.002,89017.0
7946,2022-02-26 02:00:00,39.915655,45.982121,86902.404,88762.0
7947,2022-02-26 03:00:00,39.082448,46.76929,86958.241,89139.0
7948,2022-02-26 04:00:00,39.201693,47.733393,87909.842,90617.0
7949,2022-02-26 05:00:00,40.347756,51.952853,90051.988,93164.0
7950,2022-02-26 06:00:00,45.515408,61.218637,93311.109,97073.0
7951,2022-02-26 07:00:00,44.520232,61.049607,96186.581,100135.0
7952,2022-02-26 08:00:00,44.53884,58.810515,98122.07,100767.0
7953,2022-02-26 09:00:00,44.184043,51.309201,98058.598,99504.0
7954,2022-02-26 10:00:00,59.284433,50.079342,96538.598,97348.0
7955,2022-02-26 11:00:00,40.591738,44.349394,94248.181,95139.0
7956,2022-02-26 12:00:00,38.947861,42.785841,91724.052,92548.0
7957,2022-02-26 13:00:00,37.702528,41.062141,89393.57,90240.0
7958,2022-02-26 14:00:00,35.188811,39.376898,87819.089,88470.0
7959,2022-02-26 15:00:00,37.145079,39.407039,87595.625,88284.0
7960,2022-02-26 16:00:00,38.664853,42.856486,89357.952,90349.0
7961,2022-02-26 17:00:00,39.087269,47.70157,92754.584,94292.0
7962,2022-02-26 18:00:00,42.86331,57.299824,97013.833,98679.0
7963,2022-02-26 19:00:00,41.096127,50.021421,97963.045,99432.0
7964,2022-02-26 20:00:00,39.579829,46.542419,97343.785,98793.0
7965,2022-02-26 21:00:00,39.480902,44.488808,95727.596,97278.0
7966,2022-02-26 22:00:00,39.051546,43.982428,93066.16,94723.0
7967,2022-02-26 23:00:00,35.887306,44.221467,90162.034,91760.0
7968,2022-02-27 00:00:00,36.05728,41.599962,87954.111,88917.0
7969,2022-02-27 01:00:00,34.414721,41.015149,86663.421,87697.0
7970,2022-02-27 02:00:00,35.284318,41.284124,86037.113,87101.0
7971,2022-02-27 03:00:00,34.813047,42.205967,85960.999,87149.0
7972,2022-02-27 04:00:00,35.742925,43.158084,86443.457,87871.0
7973,2022-02-27 05:00:00,36.242159,47.060216,87918.065,89492.0
7974,2022-02-27 06:00:00,39.287977,45.960989,90276.264,92086.0
7975,2022-02-27 07:00:00,39.669863,46.985061,91617.013,94028.0
7976,2022-02-27 08:00:00,38.270037,43.503927,91478.264,93766.0
7977,2022-02-27 09:00:00,37.272569,41.22428,89635.034,91690.0
7978,2022-02-27 10:00:00,36.599675,41.674874,87300.88,89149.0
7979,2022-02-27 11:00:00,35.424344,40.528826,85169.134,86714.0
7980,2022-02-27 12:00:00,34.769921,38.346651,83576.872,84757.0
7981,2022-02-27 13:00:00,37.861009,35.909583,81993.001,82923.0
7982,2022-02-27 14:00:00,30.971572,33.882094,80690.419,81608.0
7983,2022-02-27 15:00:00,30.802999,33.703972,80686.321,81658.0
7984,2022-02-27 16:00:00,31.178994,35.906742,82502.406,83801.0
7985,2022-02-27 17:00:00,34.538697,41.687519,86325.678,88603.0
7986,2022-02-27 18:00:00,39.933643,54.944796,91566.471,93342.0
7987,2022-02-27 19:00:00,39.85421,47.295777,93875.373,94728.0
7988,2022-02-27 20:00:00,39.101265,44.471172,93430.247,94447.0
7989,2022-02-27 21:00:00,39.130964,42.720222,91380.082,92479.0
7990,2022-02-27 22:00:00,37.306403,42.970026,88351.611,89380.0
7991,2022-02-27 23:00:00,34.989488,42.714599,85566.583,86311.0
7992,2022-02-28 00:00:00,33.787501,41.047312,83634.117,84924.0
7993,2022-02-28 01:00:00,33.92881,40.084102,83022.564,84172.0
7994,2022-02-28 02:00:00,33.500006,40.174569,83354.374,84481.0
7995,2022-02-28 03:00:00,34.142525,41.983556,84433.882,85764.0
7996,2022-02-28 04:00:00,37.268402,44.554562,87362.408,88717.0
7997,2022-02-28 05:00:00,40.998877,49.665744,92843.17,94537.0
7998,2022-02-28 06:00:00,46.028299,76.627118,100945.039,102289.0
7999,2022-02-28 07:00:00,39.815253,72.605052,104368.572,107195.0
8000,2022-02-28 08:00:00,33.161827,53.392446,101688.234,106714.0
8001,2022-02-28 09:00:00,32.433543,47.05238,97789.297,103833.0
8002,2022-02-28 10:00:00,34.019269,45.092113,94822.955,100912.0
8003,2022-02-28 11:00:00,37.179172,44.395714,92404.043,98362.0
8004,2022-02-28 12:00:00,32.943336,42.264371,90434.886,95868.0
8005,2022-02-28 13:00:00,30.757814,41.492173,89031.331,93965.0
8006,2022-02-28 14:00:00,28.637496,39.791007,87348.468,92445.0
8007,2022-02-28 15:00:00,27.078304,39.896396,86678.816,92021.0
8008,2022-02-28 16:00:00,27.777784,41.965256,88453.808,94190.0
8009,2022-02-28 17:00:00,32.885325,47.075946,92408.357,98682.0
8010,2022-02-28 18:00:00,36.109722,59.341351,97719.124,103041.0
8011,2022-02-28 19:00:00,43.46447,52.494456,99344.047,104098.0
8012,2022-02-28 20:00:00,38.124163,49.806171,98465.756,103592.0
8013,2022-02-28 21:00:00,37.014782,48.207389,96007.648,100959.0
8014,2022-02-28 22:00:00,35.993266,46.644071,92104.314,96972.0
8015,2022-02-28 23:00:00,34.177557,43.763503,88376.646,92960.0
8016,2022-03-01 00:00:00,34.256169,41.090791,85767.295,87867.0
8017,2022-03-01 01:00:00,35.947436,40.981565,84571.635,86726.0
8018,2022-03-01 02:00:00,34.029396,41.345939,84374.758,86277.0
8019,2022-03-01 03:00:00,32.789082,41.319202,84855.107,86746.0
8020,2022-03-01 04:00:00,38.303887,43.454411,87150.511,88767.0
8021,2022-03-01 05:00:00,38.622912,48.79203,91871.607,93810.0
8022,2022-03-01 06:00:00,44.238676,73.118225,99258.695,101092.0
8023,2022-03-01 07:00:00,48.630763,66.597339,102424.625,105042.0
8024,2022-03-01 08:00:00,42.681607,49.734167,100875.247,102791.0
8025,2022-03-01 09:00:00,41.60176,43.207601,97704.567,98618.0
8026,2022-03-01 10:00:00,38.905024,41.660306,95043.097,95380.0
8027,2022-03-01 11:00:00,35.586762,40.728805,92714.454,92622.0
8028,2022-03-01 12:00:00,36.416186,37.520705,90267.893,90236.0
8029,2022-03-01 13:00:00,37.126531,36.902866,88558.422,88382.0
8030,2022-03-01 14:00:00,33.90182,34.965146,86869.672,86959.0
8031,2022-03-01 15:00:00,34.470257,34.816589,86211.994,86690.0
8032,2022-03-01 16:00:00,34.284401,36.227243,87268.305,88031.0
8033,2022-03-01 17:00:00,64.913506,39.725539,89932.34,91501.0
8034,2022-03-01 18:00:00,44.31018,49.182423,93412.558,95137.0
8035,2022-03-01 19:00:00,40.7809,44.54849,94040.985,95569.0
8036,2022-03-01 20:00:00,40.834071,40.765069,92500.498,94640.0
8037,2022-03-01 21:00:00,36.344523,39.259764,89254.699,91926.0
8038,2022-03-01 22:00:00,33.140547,36.209487,85243.193,87707.0
8039,2022-03-01 23:00:00,32.10625,35.5306,81245.764,83594.0
8040,2022-03-02 00:00:00,30.266873,33.900158,78553.802,80531.0
8041,2022-03-02 01:00:00,29.639968,31.911709,77131.621,79079.0
8042,2022-03-02 02:00:00,29.7526,32.495974,76815.457,78532.0
8043,2022-03-02 03:00:00,28.607768,31.977206,77378.237,78991.0
8044,2022-03-02 04:00:00,29.81974,34.332954,79749.559,81191.0
8045,2022-03-02 05:00:00,38.168396,40.647323,84848.783,86112.0
8046,2022-03-02 06:00:00,46.48626,52.01737,93037.468,93379.0
8047,2022-03-02 07:00:00,44.347415,47.024507,96252.909,97643.0
8048,2022-03-02 08:00:00,34.658648,40.901914,93549.71,96351.0
8049,2022-03-02 09:00:00,34.682478,41.124893,89834.959,93481.0
8050,2022-03-02 10:00:00,37.745729,39.3796,87218.706,90923.0
8051,2022-03-02 11:00:00,34.892045,38.15712,85156.117,88727.0
8052,2022-03-02 12:00:00,37.850932,37.194916,83703.366,86840.0
8053,2022-03-02 13:00:00,35.454819,33.787161,82679.363,85497.0
8054,2022-03-02 14:00:00,35.51518,32.519757,81761.446,84449.0
8055,2022-03-02 15:00:00,35.364814,32.514437,81825.003,84182.0
8056,2022-03-02 16:00:00,35.149871,33.381825,83216.294,85707.0
8057,2022-03-02 17:00:00,166.742798,36.960394,85968.716,88750.0
8058,2022-03-02 18:00:00,88.062491,42.226846,89695.188,91765.0
8059,2022-03-02 19:00:00,47.966158,40.393216,90770.94,92060.0
8060,2022-03-02 20:00:00,36.22401,35.607968,89386.851,90774.0
8061,2022-03-02 21:00:00,33.137703,34.596611,86653.595,87807.0
8062,2022-03-02 22:00:00,29.960301,31.285706,82720.871,83576.0
8063,2022-03-02 23:00:00,29.065695,30.795788,78792.572,79318.0
8064,2022-03-03 00:00:00,30.160588,31.02049,76216.272,76637.0
8065,2022-03-03 01:00:00,29.963263,30.226213,74942.974,75184.0
8066,2022-03-03 02:00:00,30.200644,29.923153,74606.379,74530.0
8067,2022-03-03 03:00:00,30.591425,29.978813,74829.024,75095.0
8068,2022-03-03 04:00:00,29.350869,30.91408,76767.763,77122.0
8069,2022-03-03 05:00:00,34.598865,36.041389,81497.501,82291.0
8070,2022-03-03 06:00:00,67.064357,47.348851,88981.919,90095.0
8071,2022-03-03 07:00:00,42.773307,44.304595,93074.405,95566.0
8072,2022-03-03 08:00:00,37.420272,43.191449,92903.328,96303.0
8073,2022-03-03 09:00:00,36.561576,42.588862,91400.277,95032.0
8074,2022-03-03 10:00:00,37.82976,45.331976,89754.387,93534.0
8075,2022-03-03 11:00:00,36.717916,44.090873,87877.73,92145.0
